Timestamp,BodyID,Joint_,Position_x_,Position_y_,Position_z_
0.0,0,0,-1335.0,0.0,-1303.0
0.0,0,22,-2047.0000000000002,32.0,-1303.0
0.0,0,23,-1858.0,657.0,269.0
0.0,0,25,-1763.0,2101.0,1538.0
0.0,0,18,-649.0,3.0,-1296.0
0.0,0,19,-870.0,950.0,271.0
0.0,0,21,-1024.0,2256.0,1626.0
0.0,0,1,-1274.0,-266.0,-2340.0
0.0,0,2,-1204.0,-350.0,-3364.0
0.0,0,3,-1307.0,-902.0,-4184.0
0.0,0,26,-1256.0,-442.0,-4359.0
0.0,0,5,-263.0,-261.0,-3312.0
0.0,0,6,39.0,452.0,-2246.0
0.0,0,7,-95.0,144.0,-1329.0
0.0,0,12,-2166.0,-202.0,-3384.0
0.0,0,13,-2490.0,488.0,-2332.0
0.0,0,14,-2534.0,258.0,-1404.0
0.0083423814694173,0,0,-1334.0,-8.0,-1303.0
0.0083423814694173,0,22,-2045.9999999999998,34.0,-1304.0
0.0083423814694173,0,23,-1859.0,656.0,270.0
0.0083423814694173,0,25,-1763.0,2101.0,1537.0
0.0083423814694173,0,18,-648.0,2.0,-1296.0
0.0083423814694173,0,19,-871.0,953.0,271.0
0.0083423814694173,0,21,-1025.0,2261.0,1624.0
0.0083423814694173,0,1,-1272.0,-265.0,-2340.0
0.0083423814694173,0,2,-1201.0,-349.0,-3364.0
0.0083423814694173,0,3,-1302.0,-902.0,-4184.0
0.0083423814694173,0,26,-1252.0,-443.0,-4359.0
0.0083423814694173,0,5,-259.0,-263.0,-3311.0
0.0083423814694173,0,6,43.0,455.0,-2246.0
0.0083423814694173,0,7,-91.0,145.0,-1326.0
0.0083423814694173,0,12,-2163.0,-205.0,-3385.0
0.0083423814694173,0,13,-2488.0,488.0,-2333.0
0.0083423814694173,0,14,-2532.0,259.0,-1403.0
0.0166847629388346,0,0,-1333.0,-9.0,-1303.0
0.0166847629388346,0,22,-2045.0,36.0,-1303.0
0.0166847629388346,0,23,-1859.0,656.0,270.0
0.0166847629388346,0,25,-1764.0,2100.0,1536.0
0.0166847629388346,0,18,-647.0,2.0,-1297.0
0.0166847629388346,0,19,-870.0,957.0,271.0
0.0166847629388346,0,21,-1025.0,2267.0,1623.0
0.0166847629388346,0,1,-1271.0,-263.0,-2340.0
