Timestamp,BodyID,Joint_,Position_x_,Position_y_,Position_z_
0.0,0,0,-1264.0,0.0,10361.0
0.0,0,22,-1663.0,-39.0,10358.0
0.0,0,23,-1545.0,486.0,9182.0
0.0,0,25,-1485.0,1284.0,8182.0
0.0,0,18,-881.0,87.0,10357.0
0.0,0,19,-972.0,553.0,9174.0
0.0,0,21,-1050.0,1361.0,8178.000000000001
0.0,0,1,-1254.0,-166.0,11147.0
0.0,0,2,-1244.0,-370.0,11944.0
0.0,0,3,-1266.0,-644.0,12525.0
0.0,0,26,-1258.0,-425.0,12661.0
0.0,0,5,-708.0,-201.0,11909.0
0.0,0,6,-515.0,318.0,11120.0
0.0,0,7,-547.0,314.0,10414.0
0.0,0,12,-1793.0,-333.0,11930.0
0.0,0,13,-1950.0,144.0,11131.0
0.0,0,14,-1922.0,207.0,10420.0
0.00833988469601677,0,0,-1263.0,-2.0,10361.0
0.00833988469601677,0,22,-1662.0,-39.0,10358.0
0.00833988469601677,0,23,-1545.0,485.0,9182.0
0.00833988469601677,0,25,-1484.0,1284.0,8182.0
0.00833988469601677,0,18,-880.0,87.0,10357.0
0.00833988469601677,0,19,-972.0,553.0,9174.0
0.00833988469601677,0,21,-1050.0,1363.0,8178.000000000001
0.00833988469601677,0,1,-1252.0,-166.0,11146.0
0.00833988469601677,0,2,-1243.0,-369.0,11943.0
0.00833988469601677,0,3,-1265.0,-643.0,12526.0
0.00833988469601677,0,26,-1257.0,-423.0,12660.0
0.00833988469601677,0,5,-706.0,-200.0,11909.0
0.00833988469601677,0,6,-515.0,319.0,11120.0
0.00833988469601677,0,7,-547.0,314.0,10413.0
0.00833988469601677,0,12,-1792.0,-333.0,11930.0
0.00833988469601677,0,13,-1949.0,145.0,11131.0
0.00833988469601677,0,14,-1922.0,208.0,10418.0
0.01667976939203354,0,0,-1262.0,-2.0,10361.0
0.01667976939203354,0,22,-1661.0,-39.0,10358.0
0.01667976939203354,0,23,-1545.0,485.0,9182.0
0.01667976939203354,0,25,-1483.0,1285.0,8182.0
0.01667976939203354,0,18,-879.0,87.0,10356.0
0.01667976939203354,0,19,-972.0,554.0,9174.0
0.01667976939203354,0,21,-1050.0,1364.0,8178.000000000001
0.01667976939203354,0,1,-1251.0,-165.0,11146.0
0.01667976939203354,0,2,-1242.0,-370.0,11944.0
0.01667976939203354,0,3,-1264.0,-643.0,12526.0
0.01667976939203354,0,26,-1256.0,-423.0,12660.0
0.01667976939203354,0,5,-705.0,-200.0,11909.0
0.01667976939203354,0,6,-515.0,321.0,11119.0
0.01667976939203354,0,7,-546.0,314.0,10413.0
0.01667976939203354,0,12,-1791.0,-334.0,11930.0
0.01667976939203354,0,13,-1948.0,146.0,11131.0
0.01667976939203354,0,14,-1921.0,209.0,10417.0
0.025019654088050312,0,0,-1262.0,-2.0,10361.0
0.025019654088050312,0,22,-1660.0,-39.0,10358.0
0.025019654088050312,0,23,-1545.0,484.0,9182.0
0.025019654088050312,0,25,-1483.0,1285.0,8182.0
0.025019654088050312,0,18,-878.0,87.0,10356.0
0.025019654088050312,0,19,-971.0,554.0,9174.0
0.025019654088050312,0,21,-1051.0,1365.0,8178.000000000001
0.025019654088050312,0,1,-1250.0,-165.0,11146.0
0.025019654088050312,0,2,-1241.0,-370.0,11944.0
0.025019654088050312,0,3,-1262.0,-642.0,12526.0
0.025019654088050312,0,26,-1254.0,-422.0,12660.0
0.025019654088050312,0,5,-704.0,-200.0,11909.0
0.025019654088050312,0,6,-515.0,321.0,11119.0
0.025019654088050312,0,7,-545.0,313.0,10412.0
0.025019654088050312,0,12,-1790.0,-334.0,11931.0
0.025019654088050312,0,13,-1947.0,146.0,11130.0
0.025019654088050312,0,14,-1921.0,209.0,10416.0
0.03335953878406708,0,0,-1260.0,-2.0,10360.0
0.03335953878406708,0,22,-1659.0,-39.0,10358.0
0.03335953878406708,0,23,-1545.0,483.0,9182.0
0.03335953878406708,0,25,-1482.0,1285.0,8180.999999999999
0.03335953878406708,0,18,-877.0,87.0,10356.0
0.03335953878406708,0,19,-970.0,554.0,9174.0
0.03335953878406708,0,21,-1051.0,1366.0,8178.000000000001
0.03335953878406708,0,1,-1249.0,-165.0,11146.0
0.03335953878406708,0,2,-1239.0,-370.0,11943.0
0.03335953878406708,0,3,-1261.0,-642.0,12526.0
0.03335953878406708,0,26,-1253.0,-422.0,12660.0
0.03335953878406708,0,5,-703.0,-200.0,11908.0
0.03335953878406708,0,6,-515.0,321.0,11118.0
0.03335953878406708,0,7,-544.0,312.0,10411.0
0.03335953878406708,0,12,-1788.0,-335.0,11931.0
0.03335953878406708,0,13,-1946.0,147.0,11131.0
0.03335953878406708,0,14,-1921.0,208.0,10415.0
0.041699423480083854,0,0,-1259.0,-2.0,10360.0
0.041699423480083854,0,22,-1658.0,-39.0,10358.0
0.041699423480083854,0,23,-1544.0,482.0,9182.0
0.041699423480083854,0,25,-1482.0,1284.0,8180.999999999999
0.041699423480083854,0,18,-876.0,86.0,10355.0
0.041699423480083854,0,19,-969.0,554.0,9173.0
0.041699423480083854,0,21,-1051.0,1367.0,8178.000000000001
0.041699423480083854,0,1,-1247.0,-166.0,11145.0
0.041699423480083854,0,2,-1238.0,-370.0,11943.0
0.041699423480083854,0,3,-1259.0,-642.0,12526.0
0.041699423480083854,0,26,-1252.0,-422.0,12660.0
0.041699423480083854,0,5,-701.0,-201.0,11908.0
0.041699423480083854,0,6,-514.0,322.0,11118.0
0.041699423480083854,0,7,-542.0,311.0,10411.0
0.041699423480083854,0,12,-1787.0,-335.0,11931.0
0.041699423480083854,0,13,-1944.0,147.0,11130.0
0.041699423480083854,0,14,-1921.0,207.0,10414.0
0.050039308176100625,0,0,-1258.0,-2.0,10360.0
0.050039308176100625,0,22,-1656.0,-40.0,10358.0
0.050039308176100625,0,23,-1544.0,481.0,9181.0
0.050039308176100625,0,25,-1483.0,1283.0,8180.0
0.050039308176100625,0,18,-875.0,86.0,10355.0
0.050039308176100625,0,19,-968.0,553.0,9173.0
0.050039308176100625,0,21,-1051.0,1368.0,8178.000000000001
0.050039308176100625,0,1,-1246.0,-166.0,11145.0
