Timestamp,BodyID,Joint_,Position_x_,Position_y_,Position_z_
0.0,0,0,-185.3261888027191,0.0,-311.4072680473328
0.0,0,22,-243.8456118106842,-5.65355597063899,-310.9329342842102
0.0,0,23,-226.5762090682983,71.21744751930237,-126.51556730270391
0.0,0,25,-217.7031189203262,188.27369809150701,30.18936328589916
0.0,0,18,-129.1867345571518,12.72711995989084,-310.7012510299683
0.0,0,19,-142.554372549057,81.05941116809845,-125.2685189247131
0.0,0,21,-153.8927257061005,199.5902359485626,30.91487474739552
0.0,0,1,-183.8513612747192,-24.27203580737114,-434.6295595169067
0.0,0,2,-182.4012100696564,-54.22132462263107,-559.5685243606567
0.0,0,3,-185.6945008039474,-94.43719685077667,-650.69180727005
0.0,0,26,-184.5030188560486,-62.29110807180405,-671.940267086029
0.0,0,5,-103.8399636745453,-29.50740605592728,-554.093599319458
0.0,0,6,-75.45056939125061,46.59202694892883,-430.4504990577698
0.0,0,7,-80.2348330616951,46.00201547145844,-319.6946978569031
0.0,0,12,-262.9209160804749,-48.84009808301926,-557.3253631591797
0.0,0,13,-285.9201431274414,21.12217992544174,-432.093471288681
0.0,0,14,-281.8080186843872,30.3008072078228,-320.6241428852081
0.00833988469601677,0,0,-185.2108836174011,-0.3577935276553035,-311.3343119621277
0.00833988469601677,0,22,-243.6860203742981,-5.684939213097095,-310.9245896339417
0.00833988469601677,0,23,-226.57990455627439,71.16006314754486,-126.5362203121185
0.00833988469601677,0,25,-217.5700962543488,188.3286088705063,30.18584661185741
0.00833988469601677,0,18,-129.0570795536041,12.73736543953419,-310.6906712055206
0.00833988469601677,0,19,-142.5480097532272,81.15871250629425,-125.31894445419309
0.00833988469601677,0,21,-153.9771258831024,199.8122185468674,30.83152882754803
0.00833988469601677,0,1,-183.6434453725815,-24.27703514695168,-434.53049659729
0.00833988469601677,0,2,-182.2071075439453,-54.1626401245594,-559.4770312309265
0.00833988469601677,0,3,-185.4766011238098,-94.28389370441437,-650.7481932640076
0.00833988469601677,0,26,-184.2786371707916,-62.09366023540497,-671.8364953994751
0.00833988469601677,0,5,-103.5730689764023,-29.39408458769321,-554.0478229522705
0.00833988469601677,0,6,-75.49229264259338,46.7853732407093,-430.3160309791565
0.00833988469601677,0,7,-80.17145842313766,46.07495293021202,-319.6180462837219
0.00833988469601677,0,12,-262.7848982810974,-48.87589439749718,-557.3552250862122
0.00833988469601677,0,13,-285.7702374458313,21.32808789610863,-432.0580363273621
0.00833988469601677,0,14,-281.7535102367401,30.54931573569775,-320.3552067279816
0.01667976939203354,0,0,-185.1148009300232,-0.3398804692551494,-311.3319873809814
0.01667976939203354,0,22,-243.5500472784042,-5.701503716409206,-310.9462261199951
0.01667976939203354,0,23,-226.5524566173553,71.0921585559845,-126.55943632125849
0.01667976939203354,0,25,-217.4365818500519,188.4287893772125,30.23236058652401
0.01667976939203354,0,18,-128.924697637558,12.75753974914551,-310.6656074523926
0.01667976939203354,0,19,-142.46866106987,81.2436044216156,-125.31943619251251
0.01667976939203354,0,21,-154.0189236402512,200.0457346439362,30.79678304493427
0.01667976939203354,0,1,-183.4518313407898,-24.26505647599697,-434.4767034053802
0.01667976939203354,0,2,-182.0783019065857,-54.20602485537529,-559.4925880432129
0.01667976939203354,0,3,-185.3026300668716,-94.23857182264328,-650.7604122161865
0.01667976939203354,0,26,-184.103935956955,-61.99491024017334,-671.8308925628662
0.01667976939203354,0,5,-103.3843755722046,-29.3613001704216,-554.0567636489868
0.01667976939203354,0,6,-75.53423941135406,47.08737134933472,-430.2706718444824
0.01667976939203354,0,7,-80.03358542919159,45.98743468523026,-319.517970085144
0.01667976939203354,0,12,-262.6506686210632,-48.94868284463882,-557.4196577072144
0.01667976939203354,0,13,-285.6388688087463,21.41193486750126,-432.0312142372131
0.01667976939203354,0,14,-281.7061841487885,30.62591142952442,-320.1631903648376
0.025019654088050312,0,0,-184.9794685840607,-0.3344342112541199,-311.3219738006592
0.025019654088050312,0,22,-243.3735430240631,-5.729790311306715,-310.9389543533325
0.025019654088050312,0,23,-226.5385985374451,70.96408307552338,-126.5456825494766
0.025019654088050312,0,25,-217.4054980278015,188.4658634662628,30.28681501746178
