Timestamp,BodyID,Joint_,Position_x_,Position_y_,Position_z_
0.0,0,0,-866.0,0.0,6334.0
0.0,0,22,-1328.0,21.0,6334.0
0.0,0,23,-1205.0,426.0,5021.0
0.0,0,25,-1144.0,1363.0,3962.0
0.0,0,18,-421.0,2.0,6328.0
0.0,0,19,-565.0,616.0,5020.0
0.0,0,21,-664.0,1463.0,3889.0
0.0,0,1,-826.0,-173.0,7200.0
0.0,0,2,-781.0,-227.0,8054.0
0.0,0,3,-848.0,-585.0,8739.0
0.0,0,26,-814.0,-287.0,8885.0
0.0,0,5,-170.0,-169.0,8010.999999999999
0.0,0,6,25.0,293.0,7122.0
0.0,0,7,-62.0,93.0,6355.0
0.0,0,12,-1405.0,-131.0,8071.999999999999
0.0,0,13,-1615.0,316.0,7193.0
0.0,0,14,-1644.0,167.0,6418.0
0.0083423814694173,0,0,-865.0,-5.0,6334.0
0.0083423814694173,0,22,-1327.0,22.0,6334.0
0.0083423814694173,0,23,-1206.0,426.0,5021.0
0.0083423814694173,0,25,-1144.0,1363.0,3963.0
0.0083423814694173,0,18,-420.0,1.0,6328.0
0.0083423814694173,0,19,-565.0,618.0,5020.0
0.0083423814694173,0,21,-665.0,1467.0,3890.0
0.0083423814694173,0,1,-825.0,-172.0,7200.0
0.0083423814694173,0,2,-779.0,-226.0,8054.0
0.0083423814694173,0,3,-844.0,-585.0,8739.0
0.0083423814694173,0,26,-812.0,-287.0,8885.0
0.0083423814694173,0,5,-168.0,-170.0,8010.0
0.0083423814694173,0,6,28.0,295.0,7121.0
0.0083423814694173,0,7,-59.0,94.0,6353.0
0.0083423814694173,0,12,-1403.0,-133.0,8071.999999999999
0.0083423814694173,0,13,-1614.0,317.0,7193.0
0.0083423814694173,0,14,-1642.0,168.0,6417.0
0.0166847629388346,0,0,-865.0,-6.0,6334.0
0.0166847629388346,0,22,-1326.0,23.0,6334.0
0.0166847629388346,0,23,-1206.0,425.0,5021.0
0.0166847629388346,0,25,-1144.0,1362.0,3964.0
0.0166847629388346,0,18,-419.0,1.0,6328.0
0.0166847629388346,0,19,-565.0,620.0,5020.0
0.0166847629388346,0,21,-665.0,1471.0,3891.0
0.0166847629388346,0,1,-824.0,-171.0,7200.0
0.0166847629388346,0,2,-777.0,-225.0,8054.0
0.0166847629388346,0,3,-841.0,-585.0,8739.0
0.0166847629388346,0,26,-810.0,-287.0,8885.0
0.0166847629388346,0,5,-165.0,-171.0,8010.0
0.0166847629388346,0,6,31.0,296.0,7121.0
0.0166847629388346,0,7,-57.0,95.0,6352.0
0.0166847629388346,0,12,-1401.0,-134.0,8073.0
0.0166847629388346,0,13,-1613.0,317.0,7194.0
0.0166847629388346,0,14,-1642.0,169.0,6417.0
0.0250271444082519,0,0,-865.0,-6.0,6334.0
0.0250271444082519,0,22,-1326.0,24.0,6334.0
0.0250271444082519,0,23,-1206.0,425.0,5020.0
0.0250271444082519,0,25,-1145.0,1360.0,3964.0
0.0250271444082519,0,18,-419.0,1.0,6329.0
0.0250271444082519,0,19,-564.0,622.0,5020.0
0.0250271444082519,0,21,-665.0,1474.0,3893.0
0.0250271444082519,0,1,-823.0,-171.0,7200.0
0.0250271444082519,0,2,-776.0,-225.0,8054.0
0.0250271444082519,0,3,-838.0,-586.0,8740.0
0.0250271444082519,0,26,-808.0,-288.0,8886.0
0.0250271444082519,0,5,-164.0,-172.0,8010.999999999999
0.0250271444082519,0,6,33.0,296.0,7121.0
0.0250271444082519,0,7,-54.0,96.0,6350.0
0.0250271444082519,0,12,-1399.0,-136.0,8074.0
0.0250271444082519,0,13,-1612.0,317.0,7195.0
0.0250271444082519,0,14,-1641.0,170.0,6416.0
0.0333695258776692,0,0,-864.0,-6.0,6335.0
0.0333695258776692,0,22,-1326.0,25.0,6334.0
0.0333695258776692,0,23,-1206.0,425.0,5020.0
0.0333695258776692,0,25,-1146.0,1358.0,3964.0
0.0333695258776692,0,18,-418.0,0.0,6329.0
0.0333695258776692,0,19,-564.0,623.0,5019.0
0.0333695258776692,0,21,-665.0,1478.0,3893.0
0.0333695258776692,0,1,-823.0,-170.0,7199.0
0.0333695258776692,0,2,-774.0,-225.0,8054.0
0.0333695258776692,0,3,-835.0,-586.0,8740.0
0.0333695258776692,0,26,-806.0,-289.0,8887.0
0.0333695258776692,0,5,-162.0,-173.0,8010.999999999999
0.0333695258776692,0,6,36.0,296.0,7121.0
0.0333695258776692,0,7,-51.0,98.0,6349.0
0.0333695258776692,0,12,-1397.0,-137.0,8074.0
0.0333695258776692,0,13,-1611.0,317.0,7195.0
0.0333695258776692,0,14,-1641.0,171.0,6416.0
0.0417119073470865,0,0,-864.0,-6.0,6335.0
0.0417119073470865,0,22,-1326.0,25.0,6334.0
0.0417119073470865,0,23,-1206.0,425.0,5020.0
0.0417119073470865,0,25,-1147.0,1357.0,3964.0
0.0417119073470865,0,18,-418.0,0.0,6328.0
0.0417119073470865,0,19,-564.0,624.0,5019.0
0.0417119073470865,0,21,-665.0,1482.0,3895.0
0.0417119073470865,0,1,-822.0,-170.0,7199.0
0.0417119073470865,0,2,-773.0,-225.0,8054.0
0.0417119073470865,0,3,-832.0,-586.0,8741.0
